"ItemID","Stock Status","SKU","Date Updated"
"FRINGE-BAMBOO","IN STOCK","FR5NG3XX-C0BAMB",11/18/2016
"FRINGE-BLUSH","IN STOCK","FR5NG3XX-CBLUSH",11/18/2016
"FRINGE-BUTTERSCOTCH","IN STOCK","FR5NG3XX-CBSTCH",11/18/2016
"FRINGE-CARAMEL KISS","IN STOCK","FR5NG3XX-CCAKSS",11/18/2016
"FRINGE-COCONUT CRM","IN STOCK","FR5NG3XX-CCCREM",11/18/2016
"FRINGE-GINGER BROWN","IN STOCK","FR5NG3XX-CGGBRN",11/18/2016
"FRINGE-HOT COCOA","IN STOCK","FR5NG3XX-CHTCCA",11/18/2016
"FRINGE-ICED CHAMPGNE","IN STOCK","FR5NG3XX-CCDHMP",11/18/2016
"FRINGE-KAHLUA","IN STOCK","FR5NG3XX-CKAHLA",11/18/2016
"FRINGE-MALIBU BLONDE","IN STOCK","FR5NG3XX-CMBLND",11/18/2016
"FRINGE-MINX","IN STOCK","FR5NG3XX-C00MNX",11/18/2016
"FRINGE-PUMPKIN SPICE","IN STOCK","FR5NG3XX-CPSPCE",11/18/2016
"FRINGE-SAFARI","IN STOCK","FR5NG3XX-CSAFAR",11/18/2016
"FRINGE-SILVERSTONE","IN STOCK","FR5NG3XX-CSVRSN",11/18/2016
"FRINGE-STRWBRRY FRST","IN STOCK","FR5NG3XX-CSFRST",11/18/2016
"FRINGE-SUNSET RED","IN STOCK","FR5NG3XX-CSNRED",11/18/2016
"FRINGE-T PLATINUM","IN STOCK","FR5NG3XX-CTPLAT",11/18/2016
"FRINGE-WINEBERRY","IN STOCK","FR5NG3XX-CWNBRY",11/18/2016
"GEM-1","IN STOCK","G3MXXXXX-C00001",11/18/2016
"GEM-10","IN STOCK","G3MXXXXX-C00010",11/18/2016
"GEM-1B","IN STOCK","G3MXXXXX-C0001B",11/18/2016
"GEM-2","IN STOCK","G3MXXXXX-C00002",11/18/2016
"GEM-27","IN STOCK","G3MXXXXX-C00027",11/18/2016
"GEM-27T33B","LOW","G3MXXXXX-C2733B",11/18/2016
"GEM-28","LOW","G3MXXXXX-C00028",11/18/2016
"GEM-6","LOW","G3MXXXXX-C00006",11/18/2016
"GEM-6/28","IN STOCK","G3MXXXXX-C00628",11/18/2016
"GIDGET-17/101","IN STOCK","G5DG3TXX-C17101",11/18/2016
"GIDGET-18","LOW","G5DG3TXX-C00018",11/18/2016
"GIGI-22","IN STOCK","G5G5XXXX-C00022",11/18/2016
"GIGI-24B","IN STOCK","G5G5XXXX-C0024B",11/18/2016
"GIGI-6","OUT","G5G5XXXX-C00006",11/18/2016
"GIGI-613","IN STOCK","G5G5XXXX-C00613",11/18/2016
"GIGI-613HL27","IN STOCK","G5G5XXXX-C613H7",11/18/2016
"GIGI-8/22","IN STOCK","G5G5XXXX-C00822",11/18/2016
"GLORY-2832","LOW","G16RYXXX-C02832",11/18/2016
"GLORY-613BHL22","OUT","G16RYXXX-C61322",11/18/2016
"GLORY-CHESTNUT","LOW","G16RYXXX-CCHSNT",11/18/2016
"GLORY-CREME BRULEE","LOW","G16RYXXX-CCBRLE",11/18/2016
"GRIFFIN-12S28","IN STOCK","GR5FF5NX-C12S28",11/18/2016
"GRIFFIN-18S22","IN STOCK","GR5FF5NX-C18S22",11/18/2016
"GRIFFIN-24BT18","IN STOCK","GR5FF5NX-C24B18",11/18/2016
"GRIFFIN-27S26","IN STOCK","GR5FF5NX-C27S26",11/18/2016
"GRIFFIN-4","IN STOCK","GR5FF5NX-C00004",11/18/2016
"GRIFFIN-6","LOW","GR5FF5NX-C00006",11/18/2016
"GRIFFIN-6/27","IN STOCK","GR5FF5NX-C00627",11/18/2016
"GRIFFIN-613BHL22","IN STOCK","GR5FF5NX-C61322",11/18/2016
"GRIFFIN-613T27","LOW","GR5FF5NX-C613T7",11/18/2016
"GRIFFIN-BAMBOO","IN STOCK","GR5FF5NX-C0BAMB",11/18/2016
"GRIFFIN-BLACK","IN STOCK","GR5FF5NX-CBLACK",11/18/2016
"GRIFFIN-BUTTERSCOTCH","IN STOCK","GR5FF5NX-CBSTCH",11/18/2016
"GRIFFIN-CARAMEL KISS","IN STOCK","GR5FF5NX-CCAKSS",11/18/2016
"GRIFFIN-CINNAMON","IN STOCK","GR5FF5NX-CCNAMN",11/18/2016
"GRIFFIN-COCONUT CRM","IN STOCK","GR5FF5NX-CCCREM",11/18/2016
"GRIFFIN-DARK AUBURN","IN STOCK","GR5FF5NX-CDKAUB",11/18/2016
"GRIFFIN-DARKEST BRWN","IN STOCK","GR5FF5NX-CDKSBN",11/18/2016
"GRIFFIN-DESERT SUN","LOW","GR5FF5NX-CDTSUN",11/18/2016
"GRIFFIN-GINGER BROWN","IN STOCK","GR5FF5NX-CGGBRN",11/18/2016
"GRIFFIN-HOT COCOA","IN STOCK","GR5FF5NX-CHTCCA",11/18/2016
"GRIFFIN-ICED CHAMPGN","IN STOCK","GR5FF5NX-CCDHMP",11/18/2016
"GRIFFIN-KAHLUA","IN STOCK","GR5FF5NX-CKAHLA",11/18/2016
"GRIFFIN-MALIBU BLOND","IN STOCK","GR5FF5NX-CMBLND",11/18/2016
"GRIFFIN-MED. BROWN","IN STOCK","GR5FF5NX-CMDBRN",11/18/2016
"GRIFFIN-ROSEWOOD","IN STOCK","GR5FF5NX-C0RSWD",11/18/2016
"GRIFFIN-ROUGE","IN STOCK","GR5FF5NX-C0RUGE",11/18/2016
"GRIFFIN-RTD BAMBOO","IN STOCK","GR5FF5NX-CRBAMB",11/18/2016
"GRIFFIN-RTD HOT COCO","IN STOCK","GR5FF5NX-CRHCCA",11/18/2016
"GRIFFIN-RTD MALIBU","IN STOCK","GR5FF5NX-CRMALB",11/18/2016
"GRIFFIN-SUNSET RED","IN STOCK","GR5FF5NX-CSNRED",11/18/2016
"GRIFFIN-T PLATINUM","LOW","GR5FF5NX-CTPLAT",11/18/2016
"GRIFFIN-TANGERINE TW","IN STOCK","GR5FF5NX-CTTWST",11/18/2016
"GRIFFIN-WARMTH","IN STOCK","GR5FF5NX-CWRMTH",11/18/2016
"GRIFFIN-WINEBERRY","IN STOCK","GR5FF5NX-CWNBRY",11/18/2016
"GWEN-12HL6","IN STOCK","GW3NXXXX-C12HL6",11/18/2016
"GWEN-12S28","IN STOCK","GW3NXXXX-C12S28",11/18/2016
"GWEN-130","IN STOCK","GW3NXXXX-C00130",11/18/2016
"GWEN-131","IN STOCK","GW3NXXXX-C00131",11/18/2016
"GWEN-14HL8","IN STOCK","GW3NXXXX-C14HL8",11/18/2016
"GWEN-16HL10","IN STOCK","GW3NXXXX-C16H10",11/18/2016
"GWEN-1B","IN STOCK","GW3NXXXX-C0001B",11/18/2016
"GWEN-2","IN STOCK","GW3NXXXX-C00002",11/18/2016
"GWEN-24BT18","IN STOCK","GW3NXXXX-C24B18",11/18/2016
"GWEN-2832","LOW","GW3NXXXX-C02832",11/18/2016
"GWEN-30","IN STOCK","GW3NXXXX-C00030",11/18/2016
"GWEN-33","IN STOCK","GW3NXXXX-C00033",11/18/2016
"GWEN-38S60B","IN STOCK","GW3NXXXX-C3860B",11/18/2016
"GWEN-4","IN STOCK","GW3NXXXX-C00004",11/18/2016
"GWEN-44S60","IN STOCK","GW3NXXXX-C44S60",11/18/2016
"GWEN-48S60","IN STOCK","GW3NXXXX-C48S60",11/18/2016
"GWEN-56/51/44","IN STOCK","GW3NXXXX-C56144",11/18/2016
"GWEN-6","IN STOCK","GW3NXXXX-C00006",11/18/2016
"GWEN-60","IN STOCK","GW3NXXXX-C00060",11/18/2016
"GWEN-613HL24B","IN STOCK","GW3NXXXX-C61324",11/18/2016
"GWEN-613T27","IN STOCK","GW3NXXXX-C613T7",11/18/2016
"GWEN-8","IN STOCK","GW3NXXXX-C00008",11/18/2016
"GWEN-AMBER VELVET","LOW","GW3NXXXX-CAVLVT",11/18/2016
"GWEN-BLUSH","LOW","GW3NXXXX-CBLUSH",11/18/2016
"GWEN-CARAMEL KISS","IN STOCK","GW3NXXXX-CCAKSS",11/18/2016
"GWEN-CINNAMON","IN STOCK","GW3NXXXX-CCNAMN",11/18/2016
"GWEN-COCONUT CREAM","IN STOCK","GW3NXXXX-CCCREM",11/18/2016
"GWEN-GINGER BROWN","IN STOCK","GW3NXXXX-CGGBRN",11/18/2016
"GWEN-KAHLUA","IN STOCK","GW3NXXXX-CKAHLA",11/18/2016
"GWEN-MALIBU BLONDE","IN STOCK","GW3NXXXX-CMBLND",11/18/2016
"GWEN-RTD BLONDE","IN STOCK","GW3NXXXX-CRBLND",11/18/2016
"GWEN-RTD MALIBU","IN STOCK","GW3NXXXX-CRMALB",11/18/2016
"GWEN-SILVERSTONE","IN STOCK","GW3NXXXX-CSVRSN",11/18/2016
"GWEN-STRAWBERRY FRST","OUT","GW3NXXXX-CSFRST",11/18/2016
"GWEN-SUNSET RED","IN STOCK","GW3NXXXX-CSNRED",11/18/2016
"GWEN-T PLATINUM","LOW","GW3NXXXX-CTPLAT",11/18/2016
"GWEN-TANGELO","IN STOCK","GW3NXXXX-CTANGL",11/18/2016
"GWEN-WINEBERRY","IN STOCK","GW3NXXXX-CWNBRY",11/18/2016
"HAILY-12S28","IN STOCK","H25LYXXX-C12S28",11/18/2016
"HAILY-1B","IN STOCK","H25LYXXX-C0001B",11/18/2016
"HAILY-2","IN STOCK","H25LYXXX-C00002",11/18/2016
"HAILY-24BT18","IN STOCK","H25LYXXX-C24B18",11/18/2016
"HAILY-4","IN STOCK","H25LYXXX-C00004",11/18/2016
"HAILY-6","IN STOCK","H25LYXXX-C00006",11/18/2016
"HAILY-6/28","IN STOCK","H25LYXXX-C00628",11/18/2016
"HAILY-613/12BT","OUT","H25LYXXX-C61312",11/18/2016
"HAILY-613BHL22","IN STOCK","H25LYXXX-C61322",11/18/2016
"HAILY-CARAMEL KISS","IN STOCK","H25LYXXX-CCAKSS",11/18/2016
"HAILY-COCONUT CREAM","OUT","H25LYXXX-CCCREM",11/18/2016
"HAILY-COGNAC","IN STOCK","H25LYXXX-CCGNAC",11/18/2016
"HAILY-DARK AUBURN","IN STOCK","H25LYXXX-CDKAUB",11/18/2016
"HAILY-GINGER BROWN","IN STOCK","H25LYXXX-CGGBRN",11/18/2016
"HAILY-GOLD MIST","OUT","H25LYXXX-CGDMST",11/18/2016
"HAILY-GOLDEN BROWN","IN STOCK","H25LYXXX-CGDBRN",11/18/2016
"HAILY-HOT COCOA","IN STOCK","H25LYXXX-CHTCCA",11/18/2016
"HAILY-ICED CHAMPAGNE","IN STOCK","H25LYXXX-CCDHMP",11/18/2016
"HAILY-KAHLUA","IN STOCK","H25LYXXX-CKAHLA",11/18/2016
"HAILY-MALIBU BLONDE","IN STOCK","H25LYXXX-CMBLND",11/18/2016
"HAILY-MERINGUE","IN STOCK","H25LYXXX-CMERNG",11/18/2016
"HAILY-MINX","OUT","H25LYXXX-C00MNX",11/18/2016
"HAILY-PEARL MIST","OUT","H25LYXXX-CPLMST",11/18/2016
"HAILY-PLUM","IN STOCK","H25LYXXX-C0PLUM",11/18/2016
"HAILY-PUMPKIN SPICE","IN STOCK","H25LYXXX-CPSPCE",11/18/2016
"HAILY-RTD BLONDE","OUT","H25LYXXX-CRBLND",11/18/2016
"HAILY-RTD MALIBU","IN STOCK","H25LYXXX-CRMALB",11/18/2016
"HAILY-RTD PLATINUM","IN STOCK","H25LYXXX-CRPLAT",11/18/2016
"HAILY-RTD SAND STONE","OUT","H25LYXXX-CRSNST",11/18/2016
"HAILY-RTD VANILLA","OUT","H25LYXXX-CRVANL",11/18/2016
"HAILY-SABLE","IN STOCK","H25LYXXX-CSABLE",11/18/2016
"HAILY-SAFARI","LOW","H25LYXXX-CSAFAR",11/18/2016
"HAILY-SANGRIA","LOW","H25LYXXX-CSNGRA",11/18/2016
"HAILY-SILVERSTONE","IN STOCK","H25LYXXX-CSVRSN",11/18/2016
"HAILY-SUNSET RED","OUT","H25LYXXX-CSNRED",11/18/2016
"HAILY-T PLATINUM","OUT","H25LYXXX-CTPLAT",11/18/2016
"HAILY-TANGERINE TWST","IN STOCK","H25LYXXX-CTTWST",11/18/2016
"HAILY-WARMTH","IN STOCK","H25LYXXX-CWRMTH",11/18/2016
"HAILY-WINEBERRY","IN STOCK","H25LYXXX-CWNBRY",11/18/2016
"HAIR BAND-1","IN STOCK","H25RB2ND-C00001",11/18/2016
"HAIR BAND-27","LOW","H25RB2ND-C00027",11/18/2016
"HAIR BAND-613","LOW","H25RB2ND-C00613",11/18/2016
"HAIR CONTOUR-101","LOW","H25RC6NT-C00101",11/18/2016
"HAIR CONTOUR-16HL10","IN STOCK","H25RC6NT-C16H10",11/18/2016
"HAIR CONTOUR-17/101","IN STOCK","H25RC6NT-C17101",11/18/2016
"HAIR CONTOUR-18","IN STOCK","H25RC6NT-C00018",11/18/2016
"HAIR CONTOUR-18/22","IN STOCK","H25RC6NT-C01822",11/18/2016
"HAIR CONTOUR-22","LOW","H25RC6NT-C00022",11/18/2016
"HAIR CONTOUR-27","LOW","H25RC6NT-C00027",11/18/2016
"HAIR CONTOUR-30","IN STOCK","H25RC6NT-C00030",11/18/2016
"HAIR CONTOUR-34","IN STOCK","H25RC6NT-C00034",11/18/2016
"HAIR CONTOUR-38","IN STOCK","H25RC6NT-C00038",11/18/2016
"HAIR CONTOUR-44","IN STOCK","H25RC6NT-C00044",11/18/2016
"HAIR CONTOUR-51","IN STOCK","H25RC6NT-C00051",11/18/2016
"HAIR CONTOUR-56","IN STOCK","H25RC6NT-C00056",11/18/2016
"HAIR CONTOUR-8/22","IN STOCK","H25RC6NT-C00822",11/18/2016
"HAIR FLAIR COMB","IN STOCK","8H25RFLR-CASRTD",11/18/2016
"HARLOW-1","IN STOCK","H2R16WXX-C00001",11/18/2016
"HARLOW-12S28","IN STOCK","H2R16WXX-C12S28",11/18/2016
"HARLOW-1B","IN STOCK","H2R16WXX-C0001B",11/18/2016
"HARLOW-2","IN STOCK","H2R16WXX-C00002",11/18/2016
"HARLOW-24BT18","IN STOCK","H2R16WXX-C24B18",11/18/2016
"HARLOW-26T8","IN STOCK","H2R16WXX-C026T8",11/18/2016
"HARLOW-2832","IN STOCK","H2R16WXX-C02832",11/18/2016
"HARLOW-4","IN STOCK","H2R16WXX-C00004",11/18/2016
"HARLOW-6","IN STOCK","H2R16WXX-C00006",11/18/2016
"HARLOW-613/12BT","IN STOCK","H2R16WXX-C61312",11/18/2016
"HARLOW-613HL24B","IN STOCK","H2R16WXX-C61324",11/18/2016
"HARLOW-6S130","IN STOCK","H2R16WXX-C6S130",11/18/2016
"HARLOW-BLUSH","IN STOCK","H2R16WXX-CBLUSH",11/18/2016
"HARLOW-CARAMEL KISS","IN STOCK","H2R16WXX-CCAKSS",11/18/2016
"HARLOW-CHERRY PUNCH","IN STOCK","H2R16WXX-CCHPCH",11/18/2016
"HARLOW-CINNAMON","IN STOCK","H2R16WXX-CCNAMN",11/18/2016
"HARLOW-COCONUT CREAM","IN STOCK","H2R16WXX-CCCREM",11/18/2016
"HARLOW-COGNAC","IN STOCK","H2R16WXX-CCGNAC",11/18/2016
"HARLOW-DARK AUBURN","IN STOCK","H2R16WXX-CDKAUB",11/18/2016
"HARLOW-DESERT SUN","IN STOCK","H2R16WXX-CDTSUN",11/18/2016
"HARLOW-GINGER BROWN","IN STOCK","H2R16WXX-CGGBRN",11/18/2016
"HARLOW-HOT COCOA","IN STOCK","H2R16WXX-CHTCCA",11/18/2016
"HARLOW-ICED CHAMPAGN","IN STOCK","H2R16WXX-CCDHMP",11/18/2016
"HARLOW-KAHLUA","IN STOCK","H2R16WXX-CKAHLA",11/18/2016
"HARLOW-MALIBU BLONDE","IN STOCK","H2R16WXX-CMBLND",11/18/2016
"HARLOW-MINX","IN STOCK","H2R16WXX-C00MNX",11/18/2016
"HARLOW-PEARL MIST","IN STOCK","H2R16WXX-CPLMST",11/18/2016
"HARLOW-PLUM","IN STOCK","H2R16WXX-C0PLUM",11/18/2016
"HARLOW-PUMPKIN SPICE","IN STOCK","H2R16WXX-CPSPCE",11/18/2016
"HARLOW-ROSEWOOD","IN STOCK","H2R16WXX-C0RSWD",11/18/2016
"HARLOW-RTD FROST","IN STOCK","H2R16WXX-CRFRST",11/18/2016
"HARLOW-RTD MALIBU","IN STOCK","H2R16WXX-CRMALB",11/18/2016
"HARLOW-RTD ROUGE","IN STOCK","H2R16WXX-CRRUGE",11/18/2016
"HARLOW-RTD VANILL","IN STOCK","H2R16WXX-CRVANL",11/18/2016
"HARLOW-RUSSETT","IN STOCK","H2R16WXX-C0RSST",11/18/2016
"HARLOW-SABLE","IN STOCK","H2R16WXX-CSABLE",11/18/2016
"HARLOW-SAFARI","IN STOCK","H2R16WXX-CSAFAR",11/18/2016
"HARLOW-SILVERSTONE","IN STOCK","H2R16WXX-CSVRSN",11/18/2016
"HARLOW-SUNSET RED","IN STOCK","H2R16WXX-CSNRED",11/18/2016
"HARLOW-T PLATINUM","IN STOCK","H2R16WXX-CTPLAT",11/18/2016
"HARLOW-TANGERINE TWS","LOW","H2R16WXX-CTTWST",11/18/2016
"HARLOW-WARMTH","IN STOCK","H2R16WXX-CWRMTH",11/18/2016
"HARLOW-WINEBERRY","IN STOCK","H2R16WXX-CWNBRY",11/18/2016
"HEAD BAND-BLACK STUD","IN STOCK","8HBB1KST-CXXXXX",11/18/2016
"HEAD BAND-POLKA DOT","IN STOCK","8HBP61K2-CXXXXX",11/18/2016
"HEAD BAND-STUD WHITE","IN STOCK","8HBST7DW-CXXXXX",11/18/2016
"HEAD BAND-TWIST WHT","IN STOCK","8HBTWSTW-CXXXXX",11/18/2016
"HOLD-2","IN STOCK","4PHS42XX-CXXXXX",11/18/2016
"HOLD-8","IN STOCK","4PHS48XX-CXXXXX",11/18/2016
"HONEYCOMB-12","IN STOCK","H6N3YC6M-C00012",11/18/2016
"HONEYCOMB-130","IN STOCK","H6N3YC6M-C00130",11/18/2016
"HONEYCOMB-14","IN STOCK","H6N3YC6M-C00014",11/18/2016
"HONEYCOMB-16","LOW","H6N3YC6M-C00016",11/18/2016
"HONEYCOMB-16/22","IN STOCK","H6N3YC6M-C01622",11/18/2016
"HONEYCOMB-18","IN STOCK","H6N3YC6M-C00018",11/18/2016
"HONEYCOMB-27","IN STOCK","H6N3YC6M-C00027",11/18/2016
"HONEYCOMB-280","IN STOCK","H6N3YC6M-C00280",11/18/2016
"HONEYCOMB-34","IN STOCK","H6N3YC6M-C00034",11/18/2016
"HONEYCOMB-36","IN STOCK","H6N3YC6M-C00036",11/18/2016
"HONEYCOMB-8/22","LOW","H6N3YC6M-C00822",11/18/2016
"HOPE-10","LOW","H6P3XXXX-C00010",11/18/2016
"HOPE-101","LOW","H6P3XXXX-C00101",11/18/2016
"HOPE-12","IN STOCK","H6P3XXXX-C00012",11/18/2016
"HOPE-12HL6","LOW","H6P3XXXX-C12HL6",11/18/2016
"HOPE-12S28","IN STOCK","H6P3XXXX-C12S28",11/18/2016
"HOPE-14HL8","LOW","H6P3XXXX-C14HL8",11/18/2016
"HOPE-16HL10","IN STOCK","H6P3XXXX-C16H10",11/18/2016
"HOPE-17/101","IN STOCK","H6P3XXXX-C17101",11/18/2016
"HOPE-2","IN STOCK","H6P3XXXX-C00002",11/18/2016
"HOPE-24BT18","IN STOCK","H6P3XXXX-C24B18",11/18/2016
"HOPE-30","IN STOCK","H6P3XXXX-C00030",11/18/2016
"HOPE-33","IN STOCK","H6P3XXXX-C00033",11/18/2016
"HOPE-34","IN STOCK","H6P3XXXX-C00034",11/18/2016
"HOPE-38","IN STOCK","H6P3XXXX-C00038",11/18/2016
"HOPE-38S60B","IN STOCK","H6P3XXXX-C3860B",11/18/2016
"HOPE-4","IN STOCK","H6P3XXXX-C00004",11/18/2016
"HOPE-44","IN STOCK","H6P3XXXX-C00044",11/18/2016
"HOPE-44S60","IN STOCK","H6P3XXXX-C44S60",11/18/2016
"HOPE-48","OUT","H6P3XXXX-C00048",11/18/2016
"HOPE-48S60","IN STOCK","H6P3XXXX-C48S60",11/18/2016
"HOPE-56","LOW","H6P3XXXX-C00056",11/18/2016
"HOPE-56/51","IN STOCK","H6P3XXXX-C05651",11/18/2016
"HOPE-56/51/44","IN STOCK","H6P3XXXX-C56144",11/18/2016
"HOPE-59","IN STOCK","H6P3XXXX-C00059",11/18/2016
"HOPE-6","IN STOCK","H6P3XXXX-C00006",11/18/2016
"HOPE-60","LOW","H6P3XXXX-C00060",11/18/2016
"HOPE-8","IN STOCK","H6P3XXXX-C00008",11/18/2016
"HOPE-GOLD MIST","IN STOCK","H6P3XXXX-CGDMST",11/18/2016
"HOPE-HONEY BLONDE","IN STOCK","H6P3XXXX-CHYBLD",11/18/2016
"HOPE-KAHLUA","LOW","H6P3XXXX-CKAHLA",11/18/2016
"HOPE-MALIBU BLONDE","IN STOCK","H6P3XXXX-CMBLND",11/18/2016
"HOPE-STRAWBERRY FROS","IN STOCK","H6P3XXXX-CSFRST",11/18/2016
"HOT SHOT-10","IN STOCK","H6TSH6TX-C00010",11/18/2016
"HOT SHOT-101","IN STOCK","H6TSH6TX-C00101",11/18/2016
"HOT SHOT-102T18","IN STOCK","H6TSH6TX-C10218",11/18/2016
"HOT SHOT-12","IN STOCK","H6TSH6TX-C00012",11/18/2016
"HOT SHOT-130","IN STOCK","H6TSH6TX-C00130",11/18/2016
"HOT SHOT-14","IN STOCK","H6TSH6TX-C00014",11/18/2016
"HOT SHOT-14HL8","IN STOCK","H6TSH6TX-C14HL8",11/18/2016
"HOT SHOT-16HL10","IN STOCK","H6TSH6TX-C16H10",11/18/2016
"HOT SHOT-16HL8","IN STOCK","H6TSH6TX-C16HL8",11/18/2016
"HOT SHOT-18","IN STOCK","H6TSH6TX-C00018",11/18/2016
"HOT SHOT-20","LOW","H6TSH6TX-C00020",11/18/2016
"HOT SHOT-24","LOW","H6TSH6TX-C00024",11/18/2016
"HOT SHOT-24BHL27","IN STOCK","H6TSH6TX-C24B27",11/18/2016
"HOT SHOT-27","IN STOCK","H6TSH6TX-C00027",11/18/2016
"HOT SHOT-28","IN STOCK","H6TSH6TX-C00028",11/18/2016
"HOT SHOT-28B","IN STOCK","H6TSH6TX-C0028B",11/18/2016
"HOT SHOT-8/22","IN STOCK","H6TSH6TX-C00822",11/18/2016
"HUNTER-1","IN STOCK","H7NT3RXX-C00001",11/18/2016
"HUNTER-12S28","IN STOCK","H7NT3RXX-C12S28",11/18/2016
"HUNTER-1B","IN STOCK","H7NT3RXX-C0001B",11/18/2016
"HUNTER-2","IN STOCK","H7NT3RXX-C00002",11/18/2016
"HUNTER-24BT18","IN STOCK","H7NT3RXX-C24B18",11/18/2016
"HUNTER-4","IN STOCK","H7NT3RXX-C00004",11/18/2016
"HUNTER-6","IN STOCK","H7NT3RXX-C00006",11/18/2016
"HUNTER-6/27","IN STOCK","H7NT3RXX-C00627",11/18/2016
"HUNTER-613/12BT","IN STOCK","H7NT3RXX-C61312",11/18/2016
"HUNTER-613BHL22","IN STOCK","H7NT3RXX-C61322",11/18/2016
"HUNTER-6S130","LOW","H7NT3RXX-C6S130",11/18/2016
"HUNTER-BAMBOO","IN STOCK","H7NT3RXX-C0BAMB",11/18/2016
"HUNTER-BLUSH","IN STOCK","H7NT3RXX-CBLUSH",11/18/2016
"HUNTER-BUTTERSCOTCH","IN STOCK","H7NT3RXX-CBSTCH",11/18/2016
"HUNTER-CARAMEL KISS","IN STOCK","H7NT3RXX-CCAKSS",11/18/2016
"HUNTER-CINNAMON","IN STOCK","H7NT3RXX-CCNAMN",11/18/2016
"HUNTER-COCONUT CREAM","IN STOCK","H7NT3RXX-CCCREM",11/18/2016
"HUNTER-COGNAC","IN STOCK","H7NT3RXX-CCGNAC",11/18/2016
"HUNTER-DARK AUBURN","IN STOCK","H7NT3RXX-CDKAUB",11/18/2016
"HUNTER-GINGER BROWN","IN STOCK","H7NT3RXX-CGGBRN",11/18/2016
"HUNTER-GOLD MIST","LOW","H7NT3RXX-CGDMST",11/18/2016
"HUNTER-HOT COCOA","IN STOCK","H7NT3RXX-CHTCCA",11/18/2016
"HUNTER-ICED CHAMPAGN","IN STOCK","H7NT3RXX-CCDHMP",11/18/2016
"HUNTER-KAHLUA","IN STOCK","H7NT3RXX-CKAHLA",11/18/2016
"HUNTER-MALIBU BLONDE","IN STOCK","H7NT3RXX-CMBLND",11/18/2016
"HUNTER-MED. BROWN","IN STOCK","H7NT3RXX-CMDBRN",11/18/2016
"HUNTER-MERINGUE","LOW","H7NT3RXX-CMERNG",11/18/2016
"HUNTER-MINX","IN STOCK","H7NT3RXX-C00MNX",11/18/2016
"HUNTER-ROSEWOOD","IN STOCK","H7NT3RXX-C0RSWD",11/18/2016
"HUNTER-RTD BAMBOO","IN STOCK","H7NT3RXX-CRBAMB",11/18/2016
"HUNTER-RTD BLONDE","LOW","H7NT3RXX-CRBLND",11/18/2016
"HUNTER-RTD HOT COCO","IN STOCK","H7NT3RXX-CRHCCA",11/18/2016
"HUNTER-RTD MALIBU","IN STOCK","H7NT3RXX-CRMALB",11/18/2016
"HUNTER-RTD PLATINUM","IN STOCK","H7NT3RXX-CRPLAT",11/18/2016
"HUNTER-RTD ROUGE","IN STOCK","H7NT3RXX-CRRUGE",11/18/2016
"HUNTER-RTD SAND STON","OUT","H7NT3RXX-CRSNST",11/18/2016
"HUNTER-SAFARI","IN STOCK","H7NT3RXX-CSAFAR",11/18/2016
"HUNTER-SANGRIA","OUT","H7NT3RXX-CSNGRA",11/18/2016
"HUNTER-SILVERSTONE","IN STOCK","H7NT3RXX-CSVRSN",11/18/2016
"HUNTER-SUNSET RED","IN STOCK","H7NT3RXX-CSNRED",11/18/2016
"HUNTER-T PLATINUM","IN STOCK","H7NT3RXX-CTPLAT",11/18/2016
"HUNTER-WARMTH","IN STOCK","H7NT3RXX-CWRMTH",11/18/2016
"HUNTER-WINEBERRY","IN STOCK","H7NT3RXX-CWNBRY",11/18/2016
"J C-27","IN STOCK","JCXXXXXX-C00027",11/18/2016
"J C-32S29","LOW","JCXXXXXX-C32S29",11/18/2016
"J C-33","IN STOCK","JCXXXXXX-C00033",11/18/2016
"JADE-16HL10","LOW","J2D3XXXX-C16H10",11/18/2016
"JADE-30","IN STOCK","J2D3XXXX-C00030",11/18/2016
"JADE-33","IN STOCK","J2D3XXXX-C00033",11/18/2016
"JADE-STRAWBERRY FROS","IN STOCK","J2D3XXXX-CSFRST",11/18/2016
"JAELA-SAFARI","LOW","J2312XXX-CSAFAR",11/18/2016
"JAMIE-14/26B","IN STOCK","J2M53XXX-C1426B",11/18/2016
"JAMIE-14H","LOW","J2M53XXX-C0014H",11/18/2016
"JAMIE-27","IN STOCK","J2M53XXX-C00027",11/18/2016
"JANE-24BT18","IN STOCK","J2N3XXXX-C24B18",11/18/2016
"JAZZ-14HL8","IN STOCK","J2ZZXXXX-C14HL8",11/18/2016
"JAZZ-8","IN STOCK","J2ZZXXXX-C00008",11/18/2016
"JAZZ-GOLDEN CHOCOLAT","IN STOCK","J2ZZXXXX-CGDCHC",11/18/2016
"JESSE-ROSEWOOD","IN STOCK","J3SS3XXX-C0RSWD",11/18/2016
"JEWEL-12","IN STOCK","J3W31XXX-C00012",11/18/2016
"JEWEL-12HL6","IN STOCK","J3W31XXX-C12HL6",11/18/2016
"JEWEL-12S28","IN STOCK","J3W31XXX-C12S28",11/18/2016
"JEWEL-14/24","IN STOCK","J3W31XXX-C01424",11/18/2016
"JEWEL-14HL8","IN STOCK","J3W31XXX-C14HL8",11/18/2016
"JEWEL-16HL10","IN STOCK","J3W31XXX-C16H10",11/18/2016
"JEWEL-17/101","IN STOCK","J3W31XXX-C17101",11/18/2016
"JEWEL-2","IN STOCK","J3W31XXX-C00002",11/18/2016
